grna_id	grna_target	chr	start	end
250514_VIC_CFB_TSS_Enhancers_865	ENSG00000152377	chr5	137499193.0	137499213.0
250514_VIC_CFB_TSS_Enhancers_862	ENSG00000152377	chr5	137499112.0	137499132.0
250514_VIC_CFB_TSS_Enhancers_874	ENSG00000152377	chr5	137499407.0	137499427.0
250514_VIC_CFB_TSS_Enhancers_863	ENSG00000152377	chr5	137499124.0	137499144.0
250514_VIC_CFB_TSS_Enhancers_5_verified	ENSG00000152377	chr5	137499289.0	137499308.0
250514_VIC_CFB_TSS_Enhancers_202_verified	ENSG00000152377	chr5	137499234.0	137499253.0
250514_VIC_CFB_TSS_Enhancers_384_verified	ENSG00000152377	chr5	137499304.0	137499323.0
250514_VIC_CFB_TSS_Enhancers_2328	ENSG00000196712	chr17	31094976.0	31094996.0
250514_VIC_CFB_TSS_Enhancers_2321	ENSG00000196712	chr17	31094767.0	31094787.0
250514_VIC_CFB_TSS_Enhancers_2322	ENSG00000196712	chr17	31094799.0	31094819.0
250514_VIC_CFB_TSS_Enhancers_2320	ENSG00000196712	chr17	31094751.0	31094771.0
250514_VIC_CFB_TSS_Enhancers_2323	ENSG00000196712	chr17	31094858.0	31094878.0
250514_VIC_CFB_TSS_Enhancers_2327	ENSG00000196712	chr17	31094963.0	31094983.0
250514_VIC_CFB_TSS_Enhancers_2332	ENSG00000196712	chr17	31095137.0	31095157.0
250514_VIC_CFB_TSS_Enhancers_2329	ENSG00000196712	chr17	31095001.0	31095021.0
250514_VIC_CFB_TSS_Enhancers_2326	ENSG00000196712	chr17	31094951.0	31094971.0
250514_VIC_CFB_TSS_Enhancers_2324	ENSG00000196712	chr17	31094908.0	31094928.0
250514_VIC_CFB_TSS_Enhancers_6_verified	ENSG00000196712	chr17	31094965.0	31094985.0
250514_VIC_CFB_TSS_Enhancers_31_verified	ENSG00000196712	chr17	31094983.0	31095003.0
250514_VIC_CFB_TSS_Enhancers_125_verified	ENSG00000196712	chr17	31094975.0	31094994.0
250514_VIC_CFB_TSS_Enhancers_323_verified	ENSG00000196712	chr17	31094956.0	31094975.0
250514_VIC_CFB_TSS_Enhancers_359_verified	ENSG00000196712	chr17	31095035.0	31095055.0
250514_VIC_CFB_TSS_Enhancers_1847	ENSG00000149294	chr11	112961122.0	112961142.0
250514_VIC_CFB_TSS_Enhancers_1850	ENSG00000149294	chr11	112961216.0	112961236.0
250514_VIC_CFB_TSS_Enhancers_1855	ENSG00000149294	chr11	112961348.0	112961368.0
250514_VIC_CFB_TSS_Enhancers_1851	ENSG00000149294	chr11	112961263.0	112961283.0
250514_VIC_CFB_TSS_Enhancers_1857	ENSG00000149294	chr11	112961369.0	112961389.0
250514_VIC_CFB_TSS_Enhancers_1846	ENSG00000149294	chr11	112961080.0	112961100.0
250514_VIC_CFB_TSS_Enhancers_1852	ENSG00000149294	chr11	112961288.0	112961308.0
250514_VIC_CFB_TSS_Enhancers_1859	ENSG00000149294	chr11	112961445.0	112961465.0
250514_VIC_CFB_TSS_Enhancers_1849	ENSG00000149294	chr11	112961171.0	112961191.0
250514_VIC_CFB_TSS_Enhancers_1858	ENSG00000149294	chr11	112961389.0	112961409.0
250514_VIC_CFB_TSS_Enhancers_1856	ENSG00000149294	chr11	112961368.0	112961388.0
250514_VIC_CFB_TSS_Enhancers_1848	ENSG00000149294	chr11	112961167.0	112961187.0
250514_VIC_CFB_TSS_Enhancers_1853	ENSG00000149294	chr11	112961289.0	112961309.0
250514_VIC_CFB_TSS_Enhancers_1854	ENSG00000149294	chr11	112961330.0	112961350.0
250514_VIC_CFB_TSS_Enhancers_7_verified	ENSG00000149294	chr11	112961442.0	112961461.0
250514_VIC_CFB_TSS_Enhancers_1861	ENSG00000149294	chr11	112961501.0	112961521.0
250514_VIC_CFB_TSS_Enhancers_1862	ENSG00000149294	chr11	112961533.0	112961553.0
250514_VIC_CFB_TSS_Enhancers_1864	ENSG00000149294	chr11	112961578.0	112961599.0
250514_VIC_CFB_TSS_Enhancers_1863	ENSG00000149294	chr11	112961536.0	112961556.0
250514_VIC_CFB_TSS_Enhancers_1866	ENSG00000149294	chr11	112961653.0	112961673.0
250514_VIC_CFB_TSS_Enhancers_1865	ENSG00000149294	chr11	112961597.0	112961617.0
250514_VIC_CFB_TSS_Enhancers_232_verified	ENSG00000149294	chr11	112961517.0	112961537.0
250514_VIC_CFB_TSS_Enhancers_247_verified	ENSG00000149294	chr11	112961501.0	112961520.0
250514_VIC_CFB_TSS_Enhancers_395_verified	ENSG00000149294	chr11	112961616.0	
250514_VIC_CFB_TSS_Enhancers_2555	ENSG00000141448	chr18	22169462.0	22169482.0
250514_VIC_CFB_TSS_Enhancers_2558	ENSG00000141448	chr18	22169589.0	22169609.0
250514_VIC_CFB_TSS_Enhancers_2557	ENSG00000141448	chr18	22169557.0	22169577.0
250514_VIC_CFB_TSS_Enhancers_2562	ENSG00000141448	chr18	22169643.0	22169663.0
250514_VIC_CFB_TSS_Enhancers_2559	ENSG00000141448	chr18	22169595.0	22169615.0
250514_VIC_CFB_TSS_Enhancers_2551	ENSG00000141448	chr18	22169289.0	22169309.0
250514_VIC_CFB_TSS_Enhancers_2564	ENSG00000141448	chr18	22169680.0	22169700.0
250514_VIC_CFB_TSS_Enhancers_2563	ENSG00000141448	chr18	22169663.0	22169683.0
250514_VIC_CFB_TSS_Enhancers_2554	ENSG00000141448	chr18	22169433.0	22169453.0
250514_VIC_CFB_TSS_Enhancers_2556	ENSG00000141448	chr18	22169490.0	22169510.0
250514_VIC_CFB_TSS_Enhancers_9_verified	ENSG00000141448	chr18	22169675.0	22169686.0
250514_VIC_CFB_TSS_Enhancers_44_verified	ENSG00000141448	chr18	22169604.0	22169624.0
250514_VIC_CFB_TSS_Enhancers_133_verified	ENSG00000141448	chr18	22169588.0	22169608.0
250514_VIC_CFB_TSS_Enhancers_137_verified	ENSG00000141448	chr18	22169614.0	22169634.0
250514_VIC_CFB_TSS_Enhancers_402_verified	ENSG00000141448	chr18	22169650.0	22169669.0
250514_VIC_CFB_TSS_Enhancers_2569	ENSG00000141448	chr18	22169783.0	22169803.0
250514_VIC_CFB_TSS_Enhancers_2567	ENSG00000141448	chr18	22169735.0	22169755.0
250514_VIC_CFB_TSS_Enhancers_2565	ENSG00000141448	chr18	22169697.0	22169717.0
250514_VIC_CFB_TSS_Enhancers_2566	ENSG00000141448	chr18	22169727.0	22169747.0
250514_VIC_CFB_TSS_Enhancers_2568	ENSG00000141448	chr18	22169767.0	22169787.0
250514_VIC_CFB_TSS_Enhancers_2570	ENSG00000141448	chr18	22169808.0	22169828.0
250514_VIC_CFB_TSS_Enhancers_2464	ENSG00000141736	chr17	39699865.0	39699885.0
250514_VIC_CFB_TSS_Enhancers_2476	ENSG00000141736	chr17	39700245.0	39700265.0
250514_VIC_CFB_TSS_Enhancers_2467	ENSG00000141736	chr17	39700058.0	39700078.0
250514_VIC_CFB_TSS_Enhancers_2468	ENSG00000141736	chr17	39700070.0	39700090.0
250514_VIC_CFB_TSS_Enhancers_2463	ENSG00000141736	chr17	39699844.0	39699864.0
250514_VIC_CFB_TSS_Enhancers_2470	ENSG00000141736	chr17	39700119.0	39700139.0
250514_VIC_CFB_TSS_Enhancers_2466	ENSG00000141736	chr17	39699939.0	39699959.0
250514_VIC_CFB_TSS_Enhancers_2465	ENSG00000141736	chr17	39699886.0	39699906.0
250514_VIC_CFB_TSS_Enhancers_2469	ENSG00000141736	chr17	39700104.0	39700124.0
250514_VIC_CFB_TSS_Enhancers_10_verified	ENSG00000141736	chr17	39700052.0	39700072.0
250514_VIC_CFB_TSS_Enhancers_61_verified	ENSG00000141736	chr17	39700105.0	39700125.0
250514_VIC_CFB_TSS_Enhancers_285_verified	ENSG00000141736	chr17	39700059.0	39700078.0
250514_VIC_CFB_TSS_Enhancers_297_verified	ENSG00000141736	chr17	39700123.0	39700142.0
250514_VIC_CFB_TSS_Enhancers_352_verified	ENSG00000141736	chr17	39700117.0	39700137.0
250514_VIC_CFB_TSS_Enhancers_425_verified	ENSG00000141736	chr17	39700066.0	39700085.0
250514_VIC_CFB_TSS_Enhancers_536	ENSG00000156140	chr4	72569374.0	72569394.0
250514_VIC_CFB_TSS_Enhancers_540	ENSG00000156140	chr4	72569432.0	72569452.0
250514_VIC_CFB_TSS_Enhancers_534	ENSG00000156140	chr4	72569326.0	72569346.0
250514_VIC_CFB_TSS_Enhancers_532	ENSG00000156140	chr4	72569233.0	72569253.0
250514_VIC_CFB_TSS_Enhancers_539	ENSG00000156140	chr4	72569420.0	72569440.0
250514_VIC_CFB_TSS_Enhancers_538	ENSG00000156140	chr4	72569415.0	72569435.0
250514_VIC_CFB_TSS_Enhancers_535	ENSG00000156140	chr4	72569355.0	72569375.0
250514_VIC_CFB_TSS_Enhancers_528	ENSG00000156140	chr4	72569024.0	72569044.0
250514_VIC_CFB_TSS_Enhancers_530	ENSG00000156140	chr4	72569140.0	72569160.0
250514_VIC_CFB_TSS_Enhancers_12_verified	ENSG00000156140	chr4	72569014.0	72569034.0
250514_VIC_CFB_TSS_Enhancers_170_verified	ENSG00000156140	chr4	72568985.0	72569005.0
250514_VIC_CFB_TSS_Enhancers_181_verified	ENSG00000156140	chr4	72569112.0	72569131.0
250514_VIC_CFB_TSS_Enhancers_215_verified	ENSG00000156140	chr4	72569121.0	72569141.0
250514_VIC_CFB_TSS_Enhancers_272_verified	ENSG00000156140	chr4	72569234.0	72569253.0
250514_VIC_CFB_TSS_Enhancers_342_verified	ENSG00000156140	chr4	72569152.0	72569172.0
250514_VIC_CFB_TSS_Enhancers_2247	ENSG00000137834	chr15	66702188.0	66702208.0
250514_VIC_CFB_TSS_Enhancers_2255	ENSG00000137834	chr15	66702459.0	66702479.0
250514_VIC_CFB_TSS_Enhancers_2249	ENSG00000137834	chr15	66702257.0	66702277.0
250514_VIC_CFB_TSS_Enhancers_2257	ENSG00000137834	chr15	66702504.0	66702524.0
250514_VIC_CFB_TSS_Enhancers_2248	ENSG00000137834	chr15	66702225.0	66702245.0
250514_VIC_CFB_TSS_Enhancers_2251	ENSG00000137834	chr15	66702374.0	66702394.0
250514_VIC_CFB_TSS_Enhancers_2250	ENSG00000137834	chr15	66702349.0	66702369.0
250514_VIC_CFB_TSS_Enhancers_2243	ENSG00000137834	chr15	66702094.0	66702114.0
250514_VIC_CFB_TSS_Enhancers_2254	ENSG00000137834	chr15	66702413.0	66702433.0
250514_VIC_CFB_TSS_Enhancers_2244	ENSG00000137834	chr15	66702109.0	66702129.0
250514_VIC_CFB_TSS_Enhancers_13_verified	ENSG00000137834	chr15	66702403.0	66702423.0
250514_VIC_CFB_TSS_Enhancers_58_verified	ENSG00000137834	chr15	66702350.0	66702370.0
250514_VIC_CFB_TSS_Enhancers_155_verified	ENSG00000137834	chr15	66702386.0	66702406.0
250514_VIC_CFB_TSS_Enhancers_305_verified	ENSG00000137834	chr15	66702571.0	66702585.0
250514_VIC_CFB_TSS_Enhancers_390_verified	ENSG00000137834	chr15	66702368.0	66702388.0
250514_VIC_CFB_TSS_Enhancers_2752	ENSG00000147257	chrX	133985717.0	133985737.0
250514_VIC_CFB_TSS_Enhancers_2757	ENSG00000147257	chrX	133985871.0	133985891.0
250514_VIC_CFB_TSS_Enhancers_2744	ENSG00000147257	chrX	133985440.0	133985460.0
250514_VIC_CFB_TSS_Enhancers_2743	ENSG00000147257	chrX	133985407.0	133985427.0
250514_VIC_CFB_TSS_Enhancers_2746	ENSG00000147257	chrX	133985493.0	133985513.0
250514_VIC_CFB_TSS_Enhancers_2754	ENSG00000147257	chrX	133985798.0	133985818.0
250514_VIC_CFB_TSS_Enhancers_2753	ENSG00000147257	chrX	133985726.0	133985746.0
250514_VIC_CFB_TSS_Enhancers_2748	ENSG00000147257	chrX	133985580.0	133985600.0
250514_VIC_CFB_TSS_Enhancers_2750	ENSG00000147257	chrX	133985615.0	133985635.0
250514_VIC_CFB_TSS_Enhancers_2756	ENSG00000147257	chrX	133985862.0	133985882.0
250514_VIC_CFB_TSS_Enhancers_2755	ENSG00000147257	chrX	133985821.0	133985841.0
250514_VIC_CFB_TSS_Enhancers_2745	ENSG00000147257	chrX	133985456.0	133985476.0
250514_VIC_CFB_TSS_Enhancers_14_verified	ENSG00000147257	chrX	133985574.0	133985594.0
250514_VIC_CFB_TSS_Enhancers_135_verified	ENSG00000147257	chrX	133985396.0	133985402.0
250514_VIC_CFB_TSS_Enhancers_147_verified	ENSG00000147257	chrX	133985583.0	133985603.0
250514_VIC_CFB_TSS_Enhancers_1511	ENSG00000169946	chr8	105318480.0	105318500.0
250514_VIC_CFB_TSS_Enhancers_1510	ENSG00000169946	chr8	105318478.0	105318498.0
250514_VIC_CFB_TSS_Enhancers_1503	ENSG00000169946	chr8	105318293.0	105318313.0
250514_VIC_CFB_TSS_Enhancers_1504	ENSG00000169946	chr8	105318313.0	105318333.0
250514_VIC_CFB_TSS_Enhancers_1512	ENSG00000169946	chr8	105318493.0	105318513.0
250514_VIC_CFB_TSS_Enhancers_1508	ENSG00000169946	chr8	105318429.0	105318449.0
250514_VIC_CFB_TSS_Enhancers_1514	ENSG00000169946	chr8	105318654.0	105318674.0
250514_VIC_CFB_TSS_Enhancers_1506	ENSG00000169946	chr8	105318361.0	105318381.0
250514_VIC_CFB_TSS_Enhancers_1509	ENSG00000169946	chr8	105318437.0	105318457.0
250514_VIC_CFB_TSS_Enhancers_1505	ENSG00000169946	chr8	105318349.0	105318369.0
250514_VIC_CFB_TSS_Enhancers_1507	ENSG00000169946	chr8	105318411.0	105318431.0
250514_VIC_CFB_TSS_Enhancers_18_verified	ENSG00000169946	chr8	105318648.0	105318668.0
250514_VIC_CFB_TSS_Enhancers_216_verified	ENSG00000169946	chr8	105318500.0	105318520.0
250514_VIC_CFB_TSS_Enhancers_307_verified	ENSG00000169946	chr8	105318479.0	105318498.0
250514_VIC_CFB_TSS_Enhancers_370_verified	ENSG00000169946	chr8	105318487.0	105318507.0
250514_VIC_CFB_TSS_Enhancers_435	ENSG00000173473	chr3	47782141.0	47782161.0
250514_VIC_CFB_TSS_Enhancers_427	ENSG00000173473	chr3	47781840.0	47781860.0
250514_VIC_CFB_TSS_Enhancers_429	ENSG00000173473	chr3	47781912.0	47781932.0
250514_VIC_CFB_TSS_Enhancers_425	ENSG00000173473	chr3	47781796.0	47781816.0
250514_VIC_CFB_TSS_Enhancers_428	ENSG00000173473	chr3	47781876.0	47781896.0
250514_VIC_CFB_TSS_Enhancers_432	ENSG00000173473	chr3	47782003.0	47782023.0
250514_VIC_CFB_TSS_Enhancers_433	ENSG00000173473	chr3	47782052.0	47782072.0
250514_VIC_CFB_TSS_Enhancers_423	ENSG00000173473	chr3	47781740.0	47781760.0
250514_VIC_CFB_TSS_Enhancers_422	ENSG00000173473	chr3	47781701.0	47781721.0
250514_VIC_CFB_TSS_Enhancers_430	ENSG00000173473	chr3	47781923.0	47781943.0
250514_VIC_CFB_TSS_Enhancers_426	ENSG00000173473	chr3	47781829.0	47781849.0
250514_VIC_CFB_TSS_Enhancers_421	ENSG00000173473	chr3	47781690.0	47781710.0
250514_VIC_CFB_TSS_Enhancers_19_verified	ENSG00000173473	chr3	47781829.0	47781848.0
250514_VIC_CFB_TSS_Enhancers_179_verified	ENSG00000173473	chr3	47781839.0	47781858.0
250514_VIC_CFB_TSS_Enhancers_341_verified	ENSG00000173473	chr3	47781853.0	47781872.0
250514_VIC_CFB_TSS_Enhancers_1569	ENSG00000119403	chr9	120877338.0	120877358.0
250514_VIC_CFB_TSS_Enhancers_1574	ENSG00000119403	chr9	120877502.0	120877522.0
250514_VIC_CFB_TSS_Enhancers_1561	ENSG00000119403	chr9	120877089.0	120877109.0
250514_VIC_CFB_TSS_Enhancers_1565	ENSG00000119403	chr9	120877180.0	120877200.0
250514_VIC_CFB_TSS_Enhancers_1570	ENSG00000119403	chr9	120877383.0	120877403.0
250514_VIC_CFB_TSS_Enhancers_1563	ENSG00000119403	chr9	120877131.0	120877151.0
250514_VIC_CFB_TSS_Enhancers_1575	ENSG00000119403	chr9	120877541.0	120877561.0
250514_VIC_CFB_TSS_Enhancers_1572	ENSG00000119403	chr9	120877456.0	120877476.0
250514_VIC_CFB_TSS_Enhancers_1562	ENSG00000119403	chr9	120877114.0	120877134.0
250514_VIC_CFB_TSS_Enhancers_20_verified	ENSG00000119403	chr9	120877170.0	120877190.0
250514_VIC_CFB_TSS_Enhancers_22_verified	ENSG00000119403	chr9	120877078.0	120877094.0
250514_VIC_CFB_TSS_Enhancers_47_verified	ENSG00000119403	chr9	120877108.0	120877127.0
250514_VIC_CFB_TSS_Enhancers_122_verified	ENSG00000119403	chr9	120877180.0	120877199.0
250514_VIC_CFB_TSS_Enhancers_166_verified	ENSG00000119403	chr9	120877092.0	120877112.0
250514_VIC_CFB_TSS_Enhancers_408_verified	ENSG00000119403	chr9	120877126.0	120877145.0
250514_VIC_CFB_TSS_Enhancers_2240	ENSG00000166147	chr15	48645919.0	48645939.0
250514_VIC_CFB_TSS_Enhancers_2232	ENSG00000166147	chr15	48645624.0	48645644.0
250514_VIC_CFB_TSS_Enhancers_2235	ENSG00000166147	chr15	48645741.0	48645761.0
250514_VIC_CFB_TSS_Enhancers_2228	ENSG00000166147	chr15	48645549.0	48645569.0
250514_VIC_CFB_TSS_Enhancers_2236	ENSG00000166147	chr15	48645826.0	48645846.0
250514_VIC_CFB_TSS_Enhancers_2230	ENSG00000166147	chr15	48645565.0	48645585.0
250514_VIC_CFB_TSS_Enhancers_2229	ENSG00000166147	chr15	48645561.0	48645581.0
250514_VIC_CFB_TSS_Enhancers_2238	ENSG00000166147	chr15	48645890.0	48645910.0
250514_VIC_CFB_TSS_Enhancers_2231	ENSG00000166147	chr15	48645589.0	48645609.0
250514_VIC_CFB_TSS_Enhancers_2233	ENSG00000166147	chr15	48645670.0	48645690.0
250514_VIC_CFB_TSS_Enhancers_23_verified	ENSG00000166147	chr15	48645656.0	48645676.0
250514_VIC_CFB_TSS_Enhancers_59_verified	ENSG00000166147	chr15	48645634.0	48645654.0
250514_VIC_CFB_TSS_Enhancers_259_verified	ENSG00000166147	chr15	48645643.0	48645663.0
250514_VIC_CFB_TSS_Enhancers_335_verified	ENSG00000166147	chr15	48645623.0	48645642.0
250514_VIC_CFB_TSS_Enhancers_348_verified	ENSG00000166147	chr15	48645683.0	48645702.0
250514_VIC_CFB_TSS_Enhancers_1911	ENSG00000165966	chr12	41188541.0	41188561.0
250514_VIC_CFB_TSS_Enhancers_1903	ENSG00000165966	chr12	41188253.0	41188273.0
250514_VIC_CFB_TSS_Enhancers_1910	ENSG00000165966	chr12	41188533.0	41188553.0
250514_VIC_CFB_TSS_Enhancers_1901	ENSG00000165966	chr12	41188200.0	41188220.0
250514_VIC_CFB_TSS_Enhancers_1908	ENSG00000165966	chr12	41188469.0	41188489.0
250514_VIC_CFB_TSS_Enhancers_1907	ENSG00000165966	chr12	41188446.0	41188466.0
250514_VIC_CFB_TSS_Enhancers_1900	ENSG00000165966	chr12	41188158.0	41188178.0
250514_VIC_CFB_TSS_Enhancers_1905	ENSG00000165966	chr12	41188356.0	41188376.0
250514_VIC_CFB_TSS_Enhancers_1899	ENSG00000165966	chr12	41188119.0	41188139.0
250514_VIC_CFB_TSS_Enhancers_1898	ENSG00000165966	chr12	41188093.0	41188113.0
250514_VIC_CFB_TSS_Enhancers_1909	ENSG00000165966	chr12	41188496.0	41188516.0
250514_VIC_CFB_TSS_Enhancers_24_verified	ENSG00000165966	chr12	41188523.0	41188543.0
250514_VIC_CFB_TSS_Enhancers_118_verified	ENSG00000165966	chr12	41188497.0	41188517.0
250514_VIC_CFB_TSS_Enhancers_193_verified	ENSG00000165966	chr12	41188551.0	41188570.0
250514_VIC_CFB_TSS_Enhancers_399_verified	ENSG00000165966	chr12	41188539.0	41188559.0
250514_VIC_CFB_TSS_Enhancers_1518	ENSG00000104447	chr8	115668967.0	115668987.0
250514_VIC_CFB_TSS_Enhancers_1525	ENSG00000104447	chr8	115669175.0	115669195.0
250514_VIC_CFB_TSS_Enhancers_1516	ENSG00000104447	chr8	115668849.0	115668869.0
250514_VIC_CFB_TSS_Enhancers_1526	ENSG00000104447	chr8	115669184.0	115669204.0
250514_VIC_CFB_TSS_Enhancers_1520	ENSG00000104447	chr8	115669040.0	115669060.0
250514_VIC_CFB_TSS_Enhancers_1524	ENSG00000104447	chr8	115669155.0	115669175.0
250514_VIC_CFB_TSS_Enhancers_1519	ENSG00000104447	chr8	115669017.0	115669037.0
250514_VIC_CFB_TSS_Enhancers_1527	ENSG00000104447	chr8	115669191.0	115669211.0
250514_VIC_CFB_TSS_Enhancers_1515	ENSG00000104447	chr8	115668836.0	115668856.0
250514_VIC_CFB_TSS_Enhancers_1517	ENSG00000104447	chr8	115668901.0	115668921.0
250514_VIC_CFB_TSS_Enhancers_1523	ENSG00000104447	chr8	115669099.0	115669119.0
250514_VIC_CFB_TSS_Enhancers_25_verified	ENSG00000104447	chr8	115668989.0	115669009.0
250514_VIC_CFB_TSS_Enhancers_37_verified	ENSG00000104447	chr8	115668958.0	115668977.0
250514_VIC_CFB_TSS_Enhancers_284_verified	ENSG00000104447	chr8	115668778.0	115668783.0
250514_VIC_CFB_TSS_Enhancers_360_verified	ENSG00000104447	chr8	115669003.0	115669023.0
250514_VIC_CFB_TSS_Enhancers_878	ENSG00000153162	chr6	7725918.0	7725938.0
250514_VIC_CFB_TSS_Enhancers_882	ENSG00000153162	chr6	7726031.0	7726051.0
250514_VIC_CFB_TSS_Enhancers_885	ENSG00000153162	chr6	7726107.0	7726127.0
250514_VIC_CFB_TSS_Enhancers_889	ENSG00000153162	chr6	7726267.0	7726287.0
250514_VIC_CFB_TSS_Enhancers_877	ENSG00000153162	chr6	7725870.0	7725890.0
250514_VIC_CFB_TSS_Enhancers_887	ENSG00000153162	chr6	7726177.0	7726197.0
250514_VIC_CFB_TSS_Enhancers_888	ENSG00000153162	chr6	7726208.0	7726228.0
250514_VIC_CFB_TSS_Enhancers_879	ENSG00000153162	chr6	7725933.0	7725953.0
250514_VIC_CFB_TSS_Enhancers_884	ENSG00000153162	chr6	7726082.0	7726102.0
250514_VIC_CFB_TSS_Enhancers_27_verified	ENSG00000153162	chr6	7726207.0	7726226.0
250514_VIC_CFB_TSS_Enhancers_162_verified	ENSG00000153162	chr6	7726277.0	7726297.0
250514_VIC_CFB_TSS_Enhancers_180_verified	ENSG00000153162	chr6	7726319.0	7726339.0
250514_VIC_CFB_TSS_Enhancers_194_verified	ENSG00000153162	chr6	7726092.0	7726111.0
250514_VIC_CFB_TSS_Enhancers_336_verified	ENSG00000153162	chr6	7726177.0	7726196.0
250514_VIC_CFB_TSS_Enhancers_368_verified	ENSG00000153162	chr6	7726107.0	7726126.0
250514_VIC_CFB_TSS_Enhancers_831	ENSG00000152932	chr5	58582964.0	58582984.0
250514_VIC_CFB_TSS_Enhancers_830	ENSG00000152932	chr5	58582911.0	58582931.0
250514_VIC_CFB_TSS_Enhancers_832	ENSG00000152932	chr5	58582977.0	58582997.0
250514_VIC_CFB_TSS_Enhancers_837	ENSG00000152932	chr5	58583137.0	58583157.0
250514_VIC_CFB_TSS_Enhancers_829	ENSG00000152932	chr5	58582894.0	58582914.0
250514_VIC_CFB_TSS_Enhancers_834	ENSG00000152932	chr5	58583017.0	58583037.0
250514_VIC_CFB_TSS_Enhancers_839	ENSG00000152932	chr5	58583227.0	58583247.0
250514_VIC_CFB_TSS_Enhancers_835	ENSG00000152932	chr5	58583071.0	58583091.0
250514_VIC_CFB_TSS_Enhancers_840	ENSG00000152932	chr5	58583242.0	58583262.0
250514_VIC_CFB_TSS_Enhancers_826	ENSG00000152932	chr5	58582808.0	58582828.0
250514_VIC_CFB_TSS_Enhancers_28_verified	ENSG00000152932	chr5	58583153.0	58583173.0
250514_VIC_CFB_TSS_Enhancers_29_verified	ENSG00000152932	chr5	58583075.0	58583095.0
250514_VIC_CFB_TSS_Enhancers_94_verified	ENSG00000152932	chr5	58583115.0	58583135.0
250514_VIC_CFB_TSS_Enhancers_338_verified	ENSG00000152932	chr5	58583137.0	58583156.0
250514_VIC_CFB_TSS_Enhancers_389_verified	ENSG00000152932	chr5	58583170.0	58583189.0
250514_VIC_CFB_TSS_Enhancers_2017	ENSG00000102763	chr13	41960844.0	41960864.0
250514_VIC_CFB_TSS_Enhancers_2018	ENSG00000102763	chr13	41960872.0	41960892.0
250514_VIC_CFB_TSS_Enhancers_2029	ENSG00000102763	chr13	41961236.0	41961256.0
250514_VIC_CFB_TSS_Enhancers_2023	ENSG00000102763	chr13	41961004.0	41961024.0
250514_VIC_CFB_TSS_Enhancers_2026	ENSG00000102763	chr13	41961150.0	41961170.0
250514_VIC_CFB_TSS_Enhancers_2030	ENSG00000102763	chr13	41961255.0	41961275.0
250514_VIC_CFB_TSS_Enhancers_2022	ENSG00000102763	chr13	41960991.0	41961011.0
250514_VIC_CFB_TSS_Enhancers_2031	ENSG00000102763	chr13	41961286.0	41961306.0
250514_VIC_CFB_TSS_Enhancers_2028	ENSG00000102763	chr13	41961194.0	41961214.0
250514_VIC_CFB_TSS_Enhancers_2024	ENSG00000102763	chr13	41961071.0	41961091.0
250514_VIC_CFB_TSS_Enhancers_30_verified	ENSG00000102763	chr13	41961079.0	41961099.0
250514_VIC_CFB_TSS_Enhancers_89_verified	ENSG00000102763	chr13	41960994.0	41961014.0
250514_VIC_CFB_TSS_Enhancers_100_verified	ENSG00000102763	chr13	41961056.0	41961075.0
250514_VIC_CFB_TSS_Enhancers_241_verified	ENSG00000102763	chr13	41961065.0	41961085.0
250514_VIC_CFB_TSS_Enhancers_326_verified	ENSG00000102763	chr13	41960844.0	41960863.0
250514_VIC_CFB_TSS_Enhancers_301	ENSG00000082438	chr2	164841183.0	164841203.0
250514_VIC_CFB_TSS_Enhancers_304	ENSG00000082438	chr2	164841278.0	164841298.0
250514_VIC_CFB_TSS_Enhancers_309	ENSG00000082438	chr2	164841485.0	164841505.0
250514_VIC_CFB_TSS_Enhancers_307	ENSG00000082438	chr2	164841414.0	164841434.0
250514_VIC_CFB_TSS_Enhancers_306	ENSG00000082438	chr2	164841362.0	164841382.0
250514_VIC_CFB_TSS_Enhancers_312	ENSG00000082438	chr2	164841582.0	164841602.0
250514_VIC_CFB_TSS_Enhancers_314	ENSG00000082438	chr2	164841653.0	164841673.0
250514_VIC_CFB_TSS_Enhancers_303	ENSG00000082438	chr2	164841233.0	164841253.0
250514_VIC_CFB_TSS_Enhancers_311	ENSG00000082438	chr2	164841567.0	164841587.0
